,cluster,cluster_label,seasonal_ndvi_integral,percentile_in_cluster,acres,estimated_yield_bu_ac,estimated_total_bushels,confidence
0102400002,1,"Corn-like (early peak, fast decline)",82.3211764050873,40.86789343586927,39.939467777423665,243.279033263757,9716.435109960603,0.599989708292518
0102400004,2,"Soybean-like (later peak, slower decline)",86.8150618646314,94.58780543503083,34.201683194493675,83.27466096177127,2848.1335723433713,0.5001055648264113
0102400005,1,"Corn-like (early peak, fast decline)",78.19878998552616,18.401538039000275,20.673628882061415,238.85563008111947,4938.0126526880085,0.5769524419846556
0102400006,2,"Soybean-like (later peak, slower decline)",84.07301226508457,87.05183831925098,12.733604726641637,80.66201744714792,1027.118246625453,0.5100674151551717
0103100003,1,"Corn-like (early peak, fast decline)",76.24593202806452,12.249382037901675,157.1614188871316,236.76017438504854,37209.56494231894,0.5066769207265186
0103200001,2,"Soybean-like (later peak, slower decline)",73.18246494911202,25.028545329984013,39.62932340674711,70.285429868106,2785.3640310254154,0.7880694716525658
0103200005,2,"Soybean-like (later peak, slower decline)",73.89866446153647,28.72802009591231,37.35970375112354,70.96782963637473,2651.3370910751655,0.7172664951335898
0103200007,2,"Soybean-like (later peak, slower decline)",75.43069386600769,37.291619091116694,73.05823887667303,72.42755767647492,5291.429809981918,0.5069872974241678
0103300001,1,"Corn-like (early peak, fast decline)",82.65061549815388,43.31227684702005,77.90210959163188,243.63252800792776,18979.487896959912,0.6065185160797649
0103300004,1,"Corn-like (early peak, fast decline)",85.00819275146452,61.8786047789069,42.60262845652249,246.1622556133079,10487.159115913275,0.6839884075231454
0103400008,1,"Corn-like (early peak, fast decline)",90.86760177096554,93.60065915957153,31.804853442336853,252.4495188311008,8029.119948011618,0.547697322761133
0103400009,1,"Corn-like (early peak, fast decline)",89.59216124726214,90.24993133754464,31.389737012332297,251.08094560733807,7881.364851422052,0.697411601402184
0103400011,1,"Corn-like (early peak, fast decline)",8.923257582884688,0.10985992859104642,8.986056766056462,164.5215965090377,1478.4004054724494,0.5098823989558462
0103400012,1,"Corn-like (early peak, fast decline)",81.02561720042226,32.29881900576765,15.054076303223285,241.88887229242798,3641.4135403908435,0.5453616558145651
0103400013,1,"Corn-like (early peak, fast decline)",77.74346028164236,16.91842900302115,45.597955062590735,238.36705219047053,10869.050134183295,0.5229315924323809
0103400015,2,"Soybean-like (later peak, slower decline)",77.03255543516119,47.54510162137474,10.016330711123082,73.95382227820384,740.7459412901115,0.5588396659590625
0110100003,2,"Soybean-like (later peak, slower decline)",80.0474282515706,65.74560401918245,38.860239431873225,76.82641361007038,2985.4928275794587,0.5271717142474881
0110100008,2,"Soybean-like (later peak, slower decline)",82.34949995281383,79.44736241150949,30.01263392625976,79.01984318969764,2371.5936265628457,0.5713628765310229
0110100010,1,"Corn-like (early peak, fast decline)",84.07203132835333,54.106014831090356,37.361071062022106,245.1577356588459,9159.355583354572,0.6159965144259781
0110200011,1,"Corn-like (early peak, fast decline)",86.03812428388332,70.17302938753089,78.12293724859151,247.26739277288675,19317.25500921906,0.6182049781382594
0110200012,2,"Soybean-like (later peak, slower decline)",78.56422322822563,56.58826216031058,50.895939924649646,75.41320577249536,3838.225990522166,0.6039180099083964
0110200013,2,"Soybean-like (later peak, slower decline)",83.72497691374704,85.61315368805663,40.64724228824422,80.33040699645369,3265.209516298122,0.5057393475785463
0110200014,1,"Corn-like (early peak, fast decline)",87.62768359257818,80.71958253227135,39.23566201394614,248.97302174345288,9768.62133171698,0.6341347347892546
0110300007,2,"Soybean-like (later peak, slower decline)",76.80316814243749,46.037908198218766,113.90039114739444,73.73526050500666,8398.475012875284,0.6955521014177476
0110300008,2,"Soybean-like (later peak, slower decline)",78.14410909078973,54.236126969627776,40.197441417127195,75.01291816400173,3015.327383425216,0.5187831944723383
0110400001,1,"Corn-like (early peak, fast decline)",85.94986078513855,69.70612469101896,80.27607387772551,247.17268427117867,19842.05266310886,0.6115399247601527
0110400002,1,"Corn-like (early peak, fast decline)",85.94562405688853,69.62372974457567,39.28734556047515,247.16813817692213,9710.58005609601,0.6557640569316034
0110400003,2,"Soybean-like (later peak, slower decline)",84.20941552539458,87.62274491893126,39.5160739855216,80.79198340162274,3192.5819935355576,0.5509281936676652
0111100003,2,"Soybean-like (later peak, slower decline)",77.53072764611252,50.49097967572506,316.0563178853751,74.42848415022932,23523.59264631148,0.6123401300324532
0111200003,1,"Corn-like (early peak, fast decline)",69.48901997175622,4.339467179346333,76.80884864725653,229.50987243546624,17628.389054946878,0.5817563361898754
0111200005,2,"Soybean-like (later peak, slower decline)",82.17335340169515,78.51107558803379,40.99466248602116,78.85200955733754,3232.5115181475676,0.5028468085468007
0111200006,2,"Soybean-like (later peak, slower decline)",81.30054228189957,73.66978762274492,40.60792673994562,78.02038918402192,3168.2462482068076,0.5140495861764027
0111400001,2,"Soybean-like (later peak, slower decline)",72.70708008467011,22.653573875314,79.48491453771969,69.83247993487373,5550.628699580464,0.7145885258043682
0111400004,1,"Corn-like (early peak, fast decline)",80.00691723460176,26.256522933260097,40.913200991066255,240.79578682873122,9851.726424325825,0.7319616404603091
0111400005,1,"Corn-like (early peak, fast decline)",85.02934206243609,62.0159296896457,29.14583526778794,246.18494924751414,7175.265976176782,0.7305049627767983
0111400006,2,"Soybean-like (later peak, slower decline)",76.59032667285557,44.759077414934914,10.81282722778249,73.53246370467234,795.0938256718088,0.7878621890240148
0112100001,2,"Soybean-like (later peak, slower decline)",82.84314031429777,82.07353277003882,81.2943310842246,79.49018708471706,6462.101586811943,0.7076476633559587
0112100002,2,"Soybean-like (later peak, slower decline)",71.68074007123622,18.748572733500797,40.38762204550707,68.85457618712984,2780.872599149371,0.5120567439702057
0112100003,1,"Corn-like (early peak, fast decline)",79.84575241552716,25.432573468827247,39.874069572217415,240.62285375039556,9594.612411108768,0.6192976642507761
0112200007,2,"Soybean-like (later peak, slower decline)",63.08458785375905,2.329298926695593,11.831196990429548,60.66410386838745,717.7289631147711,0.6144148349446292
0112200008,2,"Soybean-like (later peak, slower decline)",70.08201547811603,13.313541904544415,23.810048677771476,67.33130051750861,1603.1615428595398,0.768069537954992
0112200009,2,"Soybean-like (later peak, slower decline)",82.12803450070766,78.3283854761361,56.95841987922075,78.80882940013893,4488.82639516299,0.5490422927653199
0112200010,2,"Soybean-like (later peak, slower decline)",82.01739984221692,77.82598766841745,64.03451211445635,78.7034159448002,5039.734841766405,0.5794729558924429
0112300002,1,"Corn-like (early peak, fast decline)",87.01678457172862,76.84702004943696,39.97562602231992,248.317514860286,9926.648108846663,0.7267433262669319
0112300003,2,"Soybean-like (later peak, slower decline)",76.79061596462375,45.900890614295506,39.3419577689814,73.72330070458406,2900.418982909663,0.7019685682936084
0112300004,1,"Corn-like (early peak, fast decline)",82.04935912786468,39.055204614117,39.71854925466686,242.98736788191476,9651.105739479688,0.5506916404088857
0112300005,2,"Soybean-like (later peak, slower decline)",77.90649168320753,52.50057090659968,39.764550572956615,74.78651468137187,2973.852145222574,0.6448338291921323
0112400003,1,"Corn-like (early peak, fast decline)",85.05982726904335,62.40043943971436,78.63604191069336,246.21766048469706,19361.58226902751,0.5092532559269927
0112400004,2,"Soybean-like (later peak, slower decline)",71.25191392165485,16.898835350536654,28.535971593373045,68.4459877141898,1953.1727610924804,0.6943791212288285
0112400005,2,"Soybean-like (later peak, slower decline)",74.34333963318538,31.03448275862069,51.413738369926705,71.39151916537324,3670.504888200108,0.7125283512734657
0113100002,1,"Corn-like (early peak, fast decline)",88.03643792808393,83.57594067563856,117.28895707875584,249.41162333111905,29253.229183826443,0.697026193826846
0113100004,1,"Corn-like (early peak, fast decline)",89.57372942638244,90.16753639110135,38.47972481899766,251.0611678944206,9660.764653313476,0.5286655118394811
0113200003,2,"Soybean-like (later peak, slower decline)",81.82749100485906,76.66133820506965,79.10755088099236,78.52246951247648,6211.720252259404,0.699908111380844
0113200011,1,"Corn-like (early peak, fast decline)",88.3796729397998,85.08651469376545,73.23937171896041,249.77992137227602,18293.724509316828,0.7177552413081133
0113300001,1,"Corn-like (early peak, fast decline)",84.26519234082156,55.56165888492173,156.87364989569267,245.36500129344506,38491.30330956408,0.5870538595018806
0113400003,1,"Corn-like (early peak, fast decline)",87.18260505066685,78.00054929964296,60.09603110296361,248.49544355488902,14933.589904819348,0.6694112398991865
0113400004,1,"Corn-like (early peak, fast decline)",86.43195297240327,73.00192254875034,21.128873635630153,247.68997884243782,5233.410263773775,0.6013690633062888
0113400005,1,"Corn-like (early peak, fast decline)",86.54412839846015,74.12798681680857,78.72625332820112,247.81034532100932,19509.18002309078,0.6337567756880389
0114100003,2,"Soybean-like (later peak, slower decline)",74.09606633540447,29.778488239324048,39.03309839729012,71.15591548486594,2777.435850670032,0.6840076026538232
0114100006,1,"Corn-like (early peak, fast decline)",80.6410858877326,29.607250755287005,119.5848756439657,241.47626249333098,28876.908821234603,0.7361063522858502
0114100009,2,"Soybean-like (later peak, slower decline)",79.16596873266506,60.447590774149354,11.960811775437284,75.9865529832414,908.8608576968428,0.678587657006144
0114100010,1,"Corn-like (early peak, fast decline)",80.0669622904576,26.476242790442186,9.864673415496268,240.8602163761201,2376.007373336191,0.6894722510212535
0114200001,2,"Soybean-like (later peak, slower decline)",78.06936426703777,53.59671157798584,39.55156929086799,74.94170078738699,2964.0618714678326,0.7941026094059019
0114200008,1,"Corn-like (early peak, fast decline)",75.00996391101094,9.887393573194178,58.38032385882817,235.4339558440911,13744.710589543089,0.527936856331565
0114200011,1,"Corn-like (early peak, fast decline)",84.29396754347836,55.863773688547106,26.951305738390612,245.3958776621448,6613.739325813164,0.587529647989507
0114200012,1,"Corn-like (early peak, fast decline)",82.44906714974243,41.85663279318869,29.598750071156744,243.41626259389767,7204.8171197718375,0.6150408535632735
0114200013,1,"Corn-like (early peak, fast decline)",74.6559346774835,9.200769019500138,21.15145919292047,235.05407538676639,4971.736683672841,0.5189489638375206
0114300002,2,"Soybean-like (later peak, slower decline)",78.62287147437856,57.044987440054804,19.651894695760088,75.46908622045692,1483.110535189658,0.6763843131951872
0114300006,1,"Corn-like (early peak, fast decline)",78.5081774061825,19.71985718209283,75.83123346386378,239.18760897924153,18137.891418168227,0.5155161969735409
0114300008,2,"Soybean-like (later peak, slower decline)",75.24643186925921,35.96711577985842,29.795179541974395,72.25199159230344,2152.7610617579053,0.6889248889506208
0114400012,1,"Corn-like (early peak, fast decline)",86.59313855165306,74.43010162043394,62.0916620832067,247.86293419685717,15390.221553103353,0.6390098039195559
0114400013,2,"Soybean-like (later peak, slower decline)",75.83352762361415,39.643754281799495,39.350937136118326,72.81138042149595,2865.196053760284,0.6703609367983714
0114400014,2,"Soybean-like (later peak, slower decline)",75.98570984797476,40.831240009134504,39.84780359993286,72.95638068027407,2907.151528709497,0.6805970710010085
0115100004,2,"Soybean-like (later peak, slower decline)",80.4782720758372,68.82849965745605,77.78968579869773,77.23692453717821,6008.236091804821,0.6678116064531966
0115200001,2,"Soybean-like (later peak, slower decline)",78.81260104264886,58.209636903402604,39.736811818267284,75.6498618439743,3006.0843241719253,0.650206974890454
0115200003,2,"Soybean-like (later peak, slower decline)",80.89744771038364,71.52317880794702,117.41516615259702,77.63631793373345,9115.681169665162,0.5340818813141489
0115300002,1,"Corn-like (early peak, fast decline)",85.30956804233644,64.57017302938753,77.24713941709348,246.4856373357213,19040.310391583604,0.6699560841741153
0115300003,2,"Soybean-like (later peak, slower decline)",78.49105500254099,56.245718200502395,156.42202585540355,75.34349058924592,11785.381432987379,0.6954433097198568
0115400001,2,"Soybean-like (later peak, slower decline)",73.00959867336904,24.16076729846997,40.196798182571534,70.12072170444199,2818.628498769718,0.7198144125743591
0115400002,1,"Corn-like (early peak, fast decline)",79.32309763545706,22.795935182642133,39.57152481263954,240.06203470475432,9499.62076289192,0.6407270789473616
0115400007,2,"Soybean-like (later peak, slower decline)",67.16206483802958,6.34848138844485,35.715564947386184,64.5491516810678,2305.409419163859,0.6120583030873943
0115400008,0,Non-row-crop (already green in April),89.7746249488078,29.708737864077673,37.94919680351595,,,1.0
0122100003,1,"Corn-like (early peak, fast decline)",86.01354829555886,70.03570447679209,76.1670162526833,247.24102224525856,18831.61095968464,0.5225861991639171
0122100004,2,"Soybean-like (later peak, slower decline)",82.512951365455,80.31514044302352,40.767296257369935,79.17558080774202,3227.7743591385524,0.5786821285819265
0122200001,2,"Soybean-like (later peak, slower decline)",83.88106607815598,86.32107787166021,76.4848623830626,80.47912981429164,6155.435168554727,0.5727733023546882
0122300001,1,"Corn-like (early peak, fast decline)",76.29598024125451,12.469101895083769,79.61512371498412,236.8138771200613,18853.966124338727,0.5575359515534093
0122300002,1,"Corn-like (early peak, fast decline)",75.789563443616,11.48036253776435,79.32143618509535,236.27048175474917,18741.31394093107,0.5279852237722814
0122400004,2,"Soybean-like (later peak, slower decline)",86.46851962615577,94.03973509933775,271.44283907192244,82.9444731591706,22514.683279650133,0.6574062104494816
0123100005,2,"Soybean-like (later peak, slower decline)",75.45087089792325,37.474309203014386,38.507554982349006,72.44678248976324,2789.7484600188372,0.6749981186449604
0123100006,2,"Soybean-like (later peak, slower decline)",72.8778480967167,23.612696962776887,38.5236399853387,69.99518885861181,2696.4694562949517,0.5608419907396783
0123100007,1,"Corn-like (early peak, fast decline)",81.22923199130145,33.9741829167811,39.02872426963562,242.1073550406083,9449.141203530677,0.6679877592904916
0123200001,2,"Soybean-like (later peak, slower decline)",70.54625570913228,14.615208951815484,78.77075195938149,67.77363176818777,5338.579937398376,0.5842188135033759
0123200005,2,"Soybean-like (later peak, slower decline)",77.93886139522452,52.77460607444622,73.47029759004621,74.81735676321655,5496.8534662941765,0.6324283244035814
0123300001,2,"Soybean-like (later peak, slower decline)",76.48988104443728,44.09682575930578,117.05369652460709,73.4367584265101,8596.044034607596,0.6795206132798504
0123300003,2,"Soybean-like (later peak, slower decline)",72.77858582312226,23.018954099109383,76.34996130803455,69.90061108897694,5336.908952051361,0.6973536394505597
0123400003,1,"Corn-like (early peak, fast decline)",85.68332930287235,67.48146113705026,88.15583525443567,246.88669065317745,21764.502427734336,0.6541244222289659
0123400004,1,"Corn-like (early peak, fast decline)",87.0745434992188,77.42378467453996,68.52010885430118,248.37949134615675,17018.98978421462,0.559538841118731
0124100004,2,"Soybean-like (later peak, slower decline)",85.88795680659237,92.53254167618178,80.02817010750003,82.39130895469582,6593.625688405988,0.5519438624962705
0124100005,2,"Soybean-like (later peak, slower decline)",87.01098128326424,95.1130395067367,73.97999682770897,83.46133431682819,6174.469247995307,0.6894851908148624
0124200001,2,"Soybean-like (later peak, slower decline)",76.03102483925258,41.26512902489153,77.409562798206,72.99955711227472,5650.8638005238545,0.6081505849827837
0124200002,1,"Corn-like (early peak, fast decline)",87.92367036027994,82.53227135402362,78.87775587288884,249.29062147259472,19663.484781916068,0.658822054609658
0124300002,1,"Corn-like (early peak, fast decline)",86.56878247703193,74.29277670969515,78.32579304150677,247.8367996410367,19412.01387675322,0.5538037582226855
0124300004,2,"Soybean-like (later peak, slower decline)",78.89857301884871,58.75770723909568,77.73176810819395,75.73177652782795,5886.764891482688,0.5759585495563537
0124400001,1,"Corn-like (early peak, fast decline)",86.03793529269365,70.14556440538313,157.484409409174,247.26718998155548,38940.727380511285,0.7216471498067222
0125100007,2,"Soybean-like (later peak, slower decline)",82.60593118221402,80.74902945878054,20.612992569983636,79.26417260975992,1633.8718010708817,0.5891157023024156
0125100008,2,"Soybean-like (later peak, slower decline)",76.5707726472348,44.667732358986065,19.90654451880532,73.5138324960205,1463.4063793300293,0.6853864630348961
0125100009,2,"Soybean-like (later peak, slower decline)",79.26808131442218,61.155514957752914,48.74819480937639,76.08384654588637,3708.950173265568,0.5422004744598788
0125200003,1,"Corn-like (early peak, fast decline)",85.08209192139208,62.64762427904422,38.19131227210909,246.2415509025367,9404.287964887224,0.5687249574011474
0125200004,1,"Corn-like (early peak, fast decline)",84.06908214187214,54.0785498489426,37.126126489300525,245.15457112269146,9101.639616931265,0.6475915941396879
0125200005,2,"Soybean-like (later peak, slower decline)",82.22443492628678,78.85361954784197,39.26788178229805,78.90068038151352,3098.262589764156,0.5866794627651033
0125200006,2,"Soybean-like (later peak, slower decline)",77.00899712569512,47.316738981502624,37.174576824696835,73.93137576066012,2748.367607970189,0.5637559538109697
0125300016,2,"Soybean-like (later peak, slower decline)",80.02618161159323,65.65425896323362,188.2115507093445,76.80616966694348,14455.808297060448,0.6118308372949659
0125300017,0,Non-row-crop (already green in April),112.10454509648527,82.91262135922331,31.9124721793033,,,1.0
0125400001,1,"Corn-like (early peak, fast decline)",88.12690427550865,84.1252403185938,37.68902802688103,249.5086955335747,9403.740218915424,0.6112467066202895
0125400002,0,Non-row-crop (already green in April),115.65264494976613,90.29126213592234,10.1097775005589,,,1.0
0125400003,2,"Soybean-like (later peak, slower decline)",74.77983522411671,33.79767070107331,28.840734670834642,71.80741513421235,2070.9786072842944,0.6050305572168574
0125400004,1,"Corn-like (early peak, fast decline)",74.78950673695992,9.42048887668223,37.442339727384,235.19740088148367,8806.340986802237,0.5067819010999135
0125400005,2,"Soybean-like (later peak, slower decline)",72.35046058383162,21.283398036081298,19.41579334374257,69.49269044813073,1349.2557166415795,0.7109872380233946
0125400006,2,"Soybean-like (later peak, slower decline)",71.50169021026906,18.086321077871663,18.84315265149692,68.68397626139276,1294.2226494052143,0.6366540372131614
0126100002,1,"Corn-like (early peak, fast decline)",93.0239999880871,96.51194726723428,152.78711324600593,254.76337730186123,38924.56097875441,0.6238171079127496
0126200001,1,"Corn-like (early peak, fast decline)",89.19811465300543,88.51963746223565,11.239184741607742,250.65812572056768,2817.1929819585994,0.5905375613094933
0126200002,1,"Corn-like (early peak, fast decline)",90.72351107765807,93.32600933809393,149.56335621004527,252.29490663163782,37734.07299052776,0.6239805426083731
0126300001,1,"Corn-like (early peak, fast decline)",89.83288902212502,91.04641581982972,79.28816031377973,251.3392513305534,19928.226852642292,0.6217726271007382
0126300002,2,"Soybean-like (later peak, slower decline)",81.23392272009188,73.21306234300069,78.87921112240012,77.9569136122698,6149.179847272938,0.6599962216246354
0126400003,2,"Soybean-like (later peak, slower decline)",83.92335751147431,86.50376798355789,154.73085839976397,80.51942537969698,12458.839806856255,0.5597707904912895
0127100001,2,"Soybean-like (later peak, slower decline)",83.59261025026336,85.15642840831241,79.42263462913652,80.20428713889892,6370.035793123123,0.6485939924371287
0127100002,1,"Corn-like (early peak, fast decline)",88.81348982398615,86.81680856907444,79.32937076930496,250.2454155765763,19851.811355593025,0.6731198221124727
0127200002,1,"Corn-like (early peak, fast decline)",88.58079522944075,85.96539412249382,79.26001542349172,249.99572961671322,19814.665385227756,0.7123271229655362
0127200003,1,"Corn-like (early peak, fast decline)",86.43456329990238,73.08431749519363,78.44200405304983,247.69277977611847,19429.518035109464,0.6900783531216138
0127300002,2,"Soybean-like (later peak, slower decline)",81.14004018658281,72.73350079926924,78.02771657679527,77.8674616955906,6075.8202317380055,0.6366474631498193
0127300003,1,"Corn-like (early peak, fast decline)",90.37402726306226,92.282340016479,81.29403224904443,251.9199034998528,20479.584759293197,0.6637341563447624
0127400001,1,"Corn-like (early peak, fast decline)",86.91351714557457,76.38011535292502,128.79210464440683,248.2067068440008,31967.06416129616,0.7252688495431299
0127400002,2,"Soybean-like (later peak, slower decline)",78.4705978388356,56.08586435259192,33.75456341008008,75.32399886448232,2542.5286959719683,0.5905252907878419
0134100001,1,"Corn-like (early peak, fast decline)",81.93215357448634,38.368580060422964,81.6641320607319,242.86160397599454,19833.08209957679,0.547021934660714
0134100003,1,"Corn-like (early peak, fast decline)",88.91987819041015,87.47596814062071,22.04467980422478,250.35957242427074,5519.096610015673,0.6357477933893348
0134200001,1,"Corn-like (early peak, fast decline)",84.52665430891004,57.786322438890416,135.6203957817624,245.6455552212121,33314.54742113156,0.6363217214853444
0134300001,0,Non-row-crop (already green in April),117.63235424279672,93.85113268608414,41.37694228587834,,,1.0
0134300002,0,Non-row-crop (already green in April),111.6166690117381,81.94174757281554,33.84426448744062,,,1.0
0134300003,0,Non-row-crop (already green in April),101.75550744474053,57.734627831715216,42.395391826693796,,,1.0
0134400001,0,Non-row-crop (already green in April),98.6093145852704,49.25566343042071,226.600432863926,,,0.9482813065621722
0134400002,0,Non-row-crop (already green in April),93.00814743950943,36.89320388349515,39.33216610438144,,,0.7808190357535585
0135100001,2,"Soybean-like (later peak, slower decline)",84.37596859708438,88.17081525462434,70.47349853646402,80.95067630151154,5704.877367860346,0.5845775135059516
0135100004,0,Non-row-crop (already green in April),96.66614561669337,45.8252427184466,103.25221144765926,,,0.6001619490885368
0135200003,0,Non-row-crop (already green in April),103.21722179604777,61.165048543689316,39.410484292702556,,,1.0
0135200014,0,Non-row-crop (already green in April),106.78647408528538,69.90291262135922,31.985612267529188,,,1.0
0135200015,0,Non-row-crop (already green in April),114.66111311302404,88.7378640776699,41.91158964025285,,,1.0
0135300001,0,Non-row-crop (already green in April),103.89382427115623,62.653721682847895,37.973631824157756,,,1.0
0135300014,0,Non-row-crop (already green in April),104.54257113367727,64.59546925566343,32.69268181294349,,,1.0
0135300015,0,Non-row-crop (already green in April),112.43038033634858,83.75404530744336,63.16614444222356,,,1.0
0135300016,0,Non-row-crop (already green in April),117.38510189115712,93.46278317152104,33.652402783376516,,,1.0
0135400008,0,Non-row-crop (already green in April),119.84970483647238,96.56957928802589,25.49526122640424,,,1.0
0135400009,2,"Soybean-like (later peak, slower decline)",77.06559456489265,47.773464261246865,118.16514714508446,73.98530218580142,8742.484119358764,0.6741866381242267
0136100010,0,Non-row-crop (already green in April),104.16444972462533,63.62459546925566,34.32610371232904,,,1.0
0136100011,0,Non-row-crop (already green in April),112.40506951740767,83.68932038834951,13.599928920013873,,,1.0
0136100022,0,Non-row-crop (already green in April),119.27859712707972,95.72815533980582,23.523642828891028,,,1.0
0136100026,0,Non-row-crop (already green in April),98.13771287971092,48.090614886731395,23.67128010280855,,,1.0
0136100028,0,Non-row-crop (already green in April),121.3641063898649,97.99352750809062,8.974289893075913,,,1.0
0136200016,0,Non-row-crop (already green in April),109.41333824342559,76.89320388349515,70.18992343952677,,,1.0
0136200021,0,Non-row-crop (already green in April),93.0802685753381,37.152103559870554,13.520100815419495,,,1.0
0136200022,1,"Corn-like (early peak, fast decline)",71.06777142852678,5.328206536665752,20.005882365644332,231.20390436448076,4625.438113193484,0.5234251234165718
0136300008,2,"Soybean-like (later peak, slower decline)",68.35595757753859,8.723452843114867,73.53662082587476,65.6867008062002,4830.378010488225,0.7666292310105204
0136300009,2,"Soybean-like (later peak, slower decline)",69.78922892623805,12.42292760904316,71.53805321587645,67.05233149883755,4796.793259012429,0.711935754352152
0136400001,1,"Corn-like (early peak, fast decline)",77.09742018995576,14.748695413347981,38.61996936601042,237.67383823456433,9178.956351720992,0.5741641381517848
0136400004,0,Non-row-crop (already green in April),103.85623476240562,62.45954692556634,29.183835834357936,,,1.0
0136400005,2,"Soybean-like (later peak, slower decline)",90.44116355438443,98.26444393697192,19.426593252654392,86.72963532279806,1684.861348367045,0.5597122220583952
0136400006,0,Non-row-crop (already green in April),98.92681597981274,49.90291262135923,50.911829752001886,,,1.0
0136400007,1,"Corn-like (early peak, fast decline)",82.82320042015033,44.658060972260365,36.102295230205364,243.81771508539626,8802.379132367072,0.5360962095795321
0201100003,1,"Corn-like (early peak, fast decline)",76.97121504548804,14.419115627574842,79.30615443396786,237.5384175871804,18838.258429169276,0.6528622651035816
0201100006,2,"Soybean-like (later peak, slower decline)",79.60534931598033,63.09659739666591,40.09583252071038,76.40519779245265,3063.530014397932,0.6900064503080435
0201100007,2,"Soybean-like (later peak, slower decline)",79.49257545049332,62.18314683717744,40.05254258119794,76.29774608613327,3055.9187239642815,0.6860257043517678
0201200001,1,"Corn-like (early peak, fast decline)",74.73628525085172,9.393023894534469,40.333272902476345,235.14029316108207,9483.977614434216,0.6288949645182363
0201200002,2,"Soybean-like (later peak, slower decline)",65.38001154915416,4.2247088376341635,39.14050930314114,62.851199182811364,2460.0279463284046,0.5892346846535923
0201200008,1,"Corn-like (early peak, fast decline)",74.92304476658232,9.722603680307609,20.71130776583749,235.3406898614861,4874.213457545749,0.6187312370697886
0201200012,2,"Soybean-like (later peak, slower decline)",77.57080317676534,50.765014843571585,17.380911824565636,74.46666838849855,1294.2985971296625,0.7242502665570156
0201200018,1,"Corn-like (early peak, fast decline)",78.28127873338815,18.786047789068938,39.73480673021729,238.9441421594858,9494.399308024733,0.6550400675776299
0201300004,1,"Corn-like (early peak, fast decline)",82.99500388030239,46.00384509750069,38.18497708343484,244.00206363865624,9317.213208352898,0.6494937368581789
0201300008,2,"Soybean-like (later peak, slower decline)",76.98298185405895,47.13404886960493,30.71846924773186,73.90658823284419,2270.2972578354056,0.5583271089046536
0201300010,2,"Soybean-like (later peak, slower decline)",81.40373500549578,74.4233843343229,47.253605985342816,78.1187119131602,3691.3908328269777,0.5429007415455535
0201300011,0,Non-row-crop (already green in April),91.05337721306954,32.68608414239482,24.887893903647083,,,1.0
0201300014,2,"Soybean-like (later peak, slower decline)",78.55819472543467,56.542589632336146,22.530560259089423,75.40746177401981,1698.9723614845354,0.6912291808260659
0201400004,2,"Soybean-like (later peak, slower decline)",74.0047085294465,29.32176295957981,71.43217073718645,71.06886914577501,5076.603594919763,0.7068122704158805
0201400005,2,"Soybean-like (later peak, slower decline)",80.81423645520884,71.06645352820279,40.21408897904895,77.55703368365569,3118.8854535056266,0.5514817908736193
0201400007,2,"Soybean-like (later peak, slower decline)",75.24759077859497,35.989952043845626,22.468266216188862,72.25309580900345,1623.4017915804893,0.7091518036295629
0202100003,2,"Soybean-like (later peak, slower decline)",70.98220525529103,16.05389358300982,39.940348524216,68.18900746185243,2723.492723546751,0.658681561561385
0202100006,1,"Corn-like (early peak, fast decline)",81.37386751154675,34.907992309804996,20.367168658241514,242.26255185028623,4934.20225311076,0.6621893729211689
0202100008,1,"Corn-like (early peak, fast decline)",80.71232626314921,30.074155451798955,10.313549372326923,241.55270484280476,2491.2657474153793,0.624217305409241
0202100009,1,"Corn-like (early peak, fast decline)",80.31745746431163,27.684702004943695,19.73075380726995,241.12900271405377,4757.656988343522,0.5765810526107525
0202100010,1,"Corn-like (early peak, fast decline)",78.5632072973429,19.912112057127164,28.78245044311219,239.24665715447907,6886.1050532290465,0.6052024984497912
0202100012,1,"Corn-like (early peak, fast decline)",82.21506109564092,40.15380390002746,29.19259857310676,243.1651694116677,7098.623177596314,0.6566549736023516
0202200008,2,"Soybean-like (later peak, slower decline)",65.7885030788389,4.544416533455127,34.456708389524934,63.24041269156255,2179.056458546382,0.6979708387313613
0202200011,2,"Soybean-like (later peak, slower decline)",74.36655417980279,31.17150034254396,38.895418545662686,71.4136381433359,2777.6633454535513,0.6099638625828884
0202200012,2,"Soybean-like (later peak, slower decline)",68.42605074781707,8.837634163050925,15.459360593695386,65.75348605573679,1016.5068512281564,0.6456005555824833
0202200013,2,"Soybean-like (later peak, slower decline)",69.83891491957179,12.559945192966431,24.42786852136526,67.09967265133619,1639.1019813534888,0.6365293897110365
0202200014,2,"Soybean-like (later peak, slower decline)",66.72959018072277,5.709065996802923,30.35944593167528,64.13708688514349,1947.1664215046733,0.6839797848315612
0202300002,1,"Corn-like (early peak, fast decline)",79.36716014916463,23.015655039824225,19.325167051535967,240.1093146643535,4640.152616518446,0.6089845045147417
0202300003,1,"Corn-like (early peak, fast decline)",79.89338889624429,25.65229332600934,26.799507990644486,240.67396864816786,6449.943945926695,0.6125503118411916
0202300006,1,"Corn-like (early peak, fast decline)",74.11387387279737,8.184564680032958,39.87965865345549,234.47243328808923,9350.680603174114,0.6298649754782407
